link,service,city,adress,property_type,contract_type,rooms,squared_meters,buy_rent_currency,expensas_currency,buy_rent_price,expensas_price,total_price
https://www.argenprop.com/casa-en-venta-en-la-masia-6-ambientes--12445252,argen_prop,"La Masia, Countries y Barrios Cerrados en Pilar",La Masia -,casa,venta,4,252,USD,consultar_precio,290000.0,0,290000.0
https://www.argenprop.com/casa-en-venta-en-villa-devoto-4-ambientes--12556510,argen_prop,"Villa Devoto, Capital Federal",Mercedes al 3900,casa,venta,3,0,consultar_precio,consultar_precio,0,0,0
https://www.argenprop.com/casa-en-venta-en-villa-devoto-5-ambientes--12526352,argen_prop,"Villa Devoto, Capital Federal",Pareja al 3900,casa,venta,4,275,consultar_precio,consultar_precio,0,0,0
https://www.argenprop.com/casa-en-venta-en-villa-devoto-7-ambientes--11664246,argen_prop,"Villa Devoto, Capital Federal",Gualeguaychú al 2752,casa,venta,4,500,USD,consultar_precio,580000.0,0,580000.0
https://www.argenprop.com/casa-en-venta-en-villa-devoto-6-ambientes--11218838,argen_prop,"Villa Devoto, Capital Federal",Av Lastra al 3651,casa,venta,4,381,USD,consultar_precio,850000.0,0,850000.0
https://www.argenprop.com/casa-en-venta-en-villa-devoto-10-ambientes--11491869,argen_prop,"Villa Devoto, Capital Federal",Salvador Maria del Carril al 3478,casa,venta,4,598,consultar_precio,consultar_precio,0,0,0
https://www.argenprop.com/casa-en-venta-en-villa-devoto-5-ambientes--12502914,argen_prop,"Villa Devoto, Capital Federal",Mercedes al 4900,casa,venta,4,300,USD,consultar_precio,620000.0,0,620000.0
https://www.argenprop.com/casa-en-venta-en-villa-devoto-6-ambientes--11728839,argen_prop,"Villa Devoto, Capital Federal",Pedro Moran al 4550,casa,venta,4,734,USD,consultar_precio,1500000.0,0,1500000.0
https://www.argenprop.com/casa-en-venta-en-villa-devoto--12428432,argen_prop,"Villa Devoto, Capital Federal",Nueva york al 4700,casa,venta,3,337,USD,consultar_precio,550000.0,0,550000.0
https://www.argenprop.com/casa-en-venta-en-villa-devoto-6-ambientes--12549825,argen_prop,"Villa Devoto, Capital Federal",Navarro al 4800,casa,venta,4,230,USD,consultar_precio,420000.0,0,420000.0
https://www.argenprop.com/casa-en-venta-en-villa-devoto-4-ambientes--12019551,argen_prop,"Villa Devoto, Capital Federal",Pareja al 3800,casa,venta,4,200,USD,consultar_precio,700000.0,0,700000.0
https://www.argenprop.com/casa-en-venta-en-olivos-golf-3-ambientes--11982547,argen_prop,"Olivos Golf, Olivos",O´higgins 2500,casa,venta,2,111,USD,consultar_precio,178000.0,0,178000.0
https://www.argenprop.com/casa-en-venta-en-olivos-maipu-uzal-3-ambientes--11691511,argen_prop,"Olivos Maipu/Uzal, Olivos",Avellaneda 2400,casa,venta,2,130,USD,consultar_precio,199000.0,0,199000.0
https://www.argenprop.com/casa-en-venta-en-olivos-maipu-uzal-5-ambientes--12476712,argen_prop,"Olivos Maipu/Uzal, Olivos",Chacabuco 3400,casa,venta,4,188,USD,consultar_precio,338000.0,0,338000.0
https://www.argenprop.com/casa-en-venta-en-olivos-maipu-uzal-4-ambientes--10873066,argen_prop,"Olivos Maipu/Uzal, Olivos",José María Paz 3000,casa,venta,3,105,USD,consultar_precio,180000.0,0,180000.0
https://www.argenprop.com/casa-en-venta-en-olivos-golf-6-ambientes--12024906,argen_prop,"Olivos Golf, Olivos",Rosetti 2500,casa,venta,5,297,USD,consultar_precio,445000.0,0,445000.0
https://www.argenprop.com/casa-en-venta-en-olivos-maipu-uzal-5-ambientes--11724428,argen_prop,"Olivos Maipu/Uzal, Olivos",Chacabuco 2400,casa,venta,4,132,USD,consultar_precio,255000.0,0,255000.0
https://www.argenprop.com/casa-en-venta-en-olivos-3-ambientes--12485332,argen_prop,"Olivos, Vicente Lopez",Jonas Salk 3232,casa,venta,2,97,USD,consultar_precio,200000.0,0,200000.0
https://www.argenprop.com/casa-en-venta-en-olivos-maipu-uzal-4-ambientes--12366463,argen_prop,"Olivos Maipu/Uzal, Olivos",Debenedetti 2200,casa,venta,3,108,USD,consultar_precio,210000.0,0,210000.0
https://www.argenprop.com/casa-en-venta-en-olivos-roche-6-ambientes--11364288,argen_prop,"Olivos Roche, Olivos",Marconi 2400,casa,venta,5,370,USD,consultar_precio,580000.0,0,580000.0
https://www.argenprop.com/casa-en-venta-en-olivos-roche-4-ambientes--8634878,argen_prop,"Olivos Roche, Olivos",Amador 2300,casa,venta,3,141,USD,consultar_precio,340000.0,0,340000.0
https://www.argenprop.com/casa-en-venta-en-olivos-maipu-uzal-3-ambientes--12516785,argen_prop,"Olivos Maipu/Uzal, Olivos",Ramón Castro al 3000,casa,venta,2,76,USD,consultar_precio,180000.0,0,180000.0
https://www.argenprop.com/casa-en-venta-en-olivos-5-ambientes--11605740,argen_prop,"Olivos, Vicente Lopez",Manuel Belzu 2000,casa,venta,4,155,USD,consultar_precio,295000.0,0,295000.0
https://www.argenprop.com/casa-en-venta-en-olivos-maipu-uzal-4-ambientes--12354879,argen_prop,"Olivos Maipu/Uzal, Olivos",Díaz Velez al 3100,casa,venta,2,96,USD,consultar_precio,210000.0,0,210000.0
https://www.argenprop.com/casa-en-venta-en-olivos-golf-4-ambientes--7895457,argen_prop,"Olivos Golf, Olivos",PACHECO 2700,casa,venta,3,178,USD,consultar_precio,348000.0,0,348000.0
https://www.argenprop.com/casa-en-venta-en-olivos-maipu-uzal-4-ambientes--12452785,argen_prop,"Olivos Maipu/Uzal, Olivos",Caseros al 4200,casa,venta,3,155,USD,consultar_precio,249000.0,0,249000.0
https://www.argenprop.com/casa-en-venta-en-olivos-maipu-uzal-4-ambientes--11603298,argen_prop,"Olivos Maipu/Uzal, Olivos",Diaz velez 1500,casa,venta,3,85,USD,consultar_precio,186690.0,0,186690.0
https://www.argenprop.com/casa-en-venta-en-olivos-maipu-uzal-4-ambientes--11433966,argen_prop,"Olivos Maipu/Uzal, Olivos",Avellaneda al 3000 entre Pelliza y Dorrego,casa,venta,2,105,USD,consultar_precio,165000.0,0,165000.0
https://www.argenprop.com/casa-en-venta-en-olivos-maipu-uzal-5-ambientes--10935370,argen_prop,"Olivos Maipu/Uzal, Olivos",Chacabuco 2300,casa,venta,4,114,USD,consultar_precio,280000.0,0,280000.0
https://www.argenprop.com/casa-en-venta-en-olivos-6-ambientes--12066548,argen_prop,"Olivos, Vicente Lopez",Jose Ingenieros al 3000  entre F J Sarmiento y Pedro Goyena,casa,venta,3,157,USD,consultar_precio,198000.0,0,198000.0
https://www.argenprop.com/casa-en-venta-en-olivos-4-ambientes--9019442,argen_prop,"Olivos, Vicente Lopez",Mariano Pelliza al 600,casa,venta,3,233,USD,consultar_precio,560000.0,0,560000.0
https://www.argenprop.com/casa-en-venta-en-olivos-4-ambientes--11662678,argen_prop,"Olivos, Vicente Lopez",Jonas Salk 3232,casa,venta,3,119,USD,consultar_precio,250000.0,0,250000.0
https://www.argenprop.com/casa-en-venta-en-olivos-golf-6-ambientes--9037541,argen_prop,"Olivos Golf, Olivos",Warnes 2900,casa,venta,5,169,USD,consultar_precio,260000.0,0,260000.0
https://www.argenprop.com/casa-en-alquiler-temporal-en-sausalito-6-ambientes--12489685,argen_prop,"Sausalito, Countries y Barrios Cerrados en Pilar","Alquiler Temporal - Excelente Casa en Sausalito, Pilar - Bayugar Negocios Inmobiliarios",casa,alquiler,5,275,USD,consultar_precio,4000.0,0,4000.0
https://www.argenprop.com/casa-en-alquiler-temporal-en-village-golf-and-tenis-club-9-ambientes--12539329,argen_prop,"Village Golf & Tenis Club, Countries y Barrios Cerrados en Pilar",Venta - Excelente Casa en Village Golf Club - Bayugar Negocios Inmobiliarios,casa,alquiler,6,435,USD,consultar_precio,2500.0,0,2500.0
https://www.argenprop.com/casa-en-alquiler-temporal-en-pilar-del-este-4-ambientes--12340069,argen_prop,"Pilar Del Este, Countries y Barrios Cerrados en Pilar",San Ramon 456,casa,alquiler,3,110,USD,consultar_precio,60.0,0,60.0
https://www.argenprop.com/casa-en-alquiler-en-puertos--12532966,argen_prop,"Puertos, Countries y Barrios Cerrados en Escobar",PUERTOS DEL LAGO ESCOBAR,casa,alquiler,1,250,USD,consultar_precio,1600.0,0,1600.0
https://www.argenprop.com/casa-en-alquiler-en-el-canton-4-ambientes--12445398,argen_prop,"El Canton, Countries y Barrios Cerrados en Escobar",Consultar dirección,casa,alquiler,3,180,USD,consultar_precio,1300.0,0,1300.0
https://www.argenprop.com/casa-en-alquiler-en-san-matias-5-ambientes--12559688,argen_prop,"San Matias, Countries y Barrios Cerrados en Escobar","SAN MATIAS, ESCOBAR",casa,alquiler,3,235,USD,consultar_precio,1300.0,0,1300.0
https://www.argenprop.com/casa-en-alquiler-en-miraflores-5-ambientes--12482322,argen_prop,"Miraflores, Countries y Barrios Cerrados en Escobar",Panamericana Km 30,casa,alquiler,3,180,USD,consultar_precio,1600.0,0,1600.0
https://www.argenprop.com/casa-en-alquiler-en-aranjuez-5-ambientes--12517510,argen_prop,"Aranjuez, Countries y Barrios Cerrados en Escobar",Panamericana Colectora Oeste Km 47,casa,alquiler,4,250,USD,consultar_precio,1100.0,0,1100.0
https://www.argenprop.com/casa-en-alquiler-en-el-canton-3-ambientes--12517515,argen_prop,"El Canton, Countries y Barrios Cerrados en Escobar",Av De Los Lagos,casa,alquiler,2,193,USD,consultar_precio,1210.0,0,1210.0
https://www.argenprop.com/casa-en-alquiler-en-haras-santa-maria-6-ambientes--12445417,argen_prop,"Haras Santa Maria, Countries y Barrios Cerrados en Escobar",HARAS SANTA MARÍA - LOS EUCALIPTUS -,casa,alquiler,3,160,USD,consultar_precio,1500.0,0,1500.0
https://www.argenprop.com/casa-en-alquiler-en-san-matias-5-ambientes--12443269,argen_prop,"San Matias, Countries y Barrios Cerrados en Escobar",Consultar dirección,casa,alquiler,3,230,USD,consultar_precio,1300.0,0,1300.0
https://www.argenprop.com/casa-en-alquiler-en-el-naudir-5-ambientes--12445455,argen_prop,"El Naudir, Countries y Barrios Cerrados en Escobar",Consultar dirección,casa,alquiler,3,220,USD,consultar_precio,1300.0,0,1300.0
https://www.argenprop.com/casa-en-alquiler-temporal-en-alamos-2--11153431,argen_prop,"Alamos 2, Pinamar",De La Calandria 800,casa,alquiler,4,310,USD,consultar_precio,2600.0,0,2600.0
https://www.argenprop.com/casa-en-alquiler-temporal-en-pinamar-norte-9-ambientes--11076519,argen_prop,"Pinamar Norte, Pinamar",Av Del Libertador Norte,casa,alquiler,5,200,USD,consultar_precio,6000.0,0,6000.0
https://www.argenprop.com/casa-en-alquiler-en-la-martinica-4-ambientes--10621092,argen_prop,"La Martinica, Countries y Barrios Cerrados en Pilar",Barrio Privado La Martinica,casa,alquiler,3,185,USD,consultar_precio,1000.0,0,1000.0
https://www.argenprop.com/casa-en-alquiler-en-mapuche-country-club-10-ambientes--12467295,argen_prop,"Mapuche Country Club, Countries y Barrios Cerrados en Pilar",Mapuche Country Club,casa,alquiler,4,200,USD,consultar_precio,1300.0,0,1300.0
https://www.argenprop.com/casa-en-alquiler-en-carmel-country-club-8-ambientes--12146148,argen_prop,"Carmel Country Club, Countries y Barrios Cerrados en Pilar",Carmel Country Club,casa,alquiler,4,296,USD,consultar_precio,1200.0,0,1200.0
https://www.argenprop.com/casa-en-alquiler-en-pilar-del-este-4-ambientes--12545477,argen_prop,"Pilar Del Este, Countries y Barrios Cerrados en Pilar",RUTA 25 Y E. CASELLA 100,casa,alquiler,3,140,$,consultar_precio,250000.0,0,250000.0
https://www.argenprop.com/casa-en-alquiler-en-pilar-del-este-5-ambientes--11932138,argen_prop,"Pilar Del Este, Countries y Barrios Cerrados en Pilar",Av Parque Pilar del Este 001 100,casa,alquiler,4,160,$,consultar_precio,300000.0,0,300000.0
https://www.argenprop.com/casa-en-alquiler-en-la-candela-4-ambientes--12509277,argen_prop,"La Candela, Countries y Barrios Cerrados en Pilar",Champagnat 1600,casa,alquiler,3,140,USD,consultar_precio,1200.0,0,1200.0
https://www.argenprop.com/casa-en-alquiler-en-pilar-del-este-4-ambientes--12445055,argen_prop,"Pilar Del Este, Countries y Barrios Cerrados en Pilar",Pilar del Este - Los Jazmines -,casa,alquiler,3,196,$,consultar_precio,400000.0,0,400000.0
https://www.argenprop.com/casa-en-alquiler-en-los-pilares-4-ambientes--12443971,argen_prop,"Los Pilares, Countries y Barrios Cerrados en Pilar",Los Pilares -,casa,alquiler,3,200,USD,consultar_precio,1200.0,0,1200.0
https://www.argenprop.com/casa-en-alquiler-en-la-delfina-5-ambientes--12450621,argen_prop,"La Delfina, Countries y Barrios Cerrados en Pilar",La Delfina -,casa,alquiler,4,283,USD,consultar_precio,1600.0,0,1600.0
https://www.argenprop.com/casa-en-alquiler-en-altos-de-campo-grande-6-ambientes--12492932,argen_prop,"Altos De Campo Grande, Countries y Barrios Cerrados en Pilar",Venta | Hermosa casa en 2 plantas en Altos de Campo Grande  | Bayugar Negocios Inmobiliarios,casa,alquiler,4,230,USD,consultar_precio,1300.0,0,1300.0
https://www.argenprop.com/casa-en-alquiler-en-sausalito-5-ambientes--12427412,argen_prop,"Sausalito, Countries y Barrios Cerrados en Pilar",Alquiler en pesos | Casa en Sausalito | Bayugar Negocios Inmobiliarios,casa,alquiler,4,179,$,consultar_precio,360000.0,0,360000.0
https://www.argenprop.com/casa-en-alquiler-en-campo-grande-5-ambientes--12427474,argen_prop,"Campo Grande, Countries y Barrios Cerrados en Pilar",Alquiler | Hermosa casa con diseño innovador en Campo Grande | Bayugar Negocios Inmobiliarios,casa,alquiler,4,280,USD,consultar_precio,1700.0,0,1700.0
https://www.argenprop.com/casa-en-alquiler-en-los-lagartos-8-ambientes--12427350,argen_prop,"Los Lagartos, Countries y Barrios Cerrados en Pilar",Alquiler- Casa en Lagartos - Bayugar Negocios Inmobiliarios,casa,alquiler,7,380,USD,consultar_precio,2000.0,0,2000.0
https://www.argenprop.com/casa-en-alquiler-en-la-lomada-de-pilar-5-ambientes--12443317,argen_prop,"La Lomada De Pilar, Countries y Barrios Cerrados en Pilar",La Lomada -,casa,alquiler,4,240,USD,consultar_precio,2200.0,0,2200.0
https://www.argenprop.com/casa-en-alquiler-en-la-lomada-de-pilar-6-ambientes--12444118,argen_prop,"La Lomada De Pilar, Countries y Barrios Cerrados en Pilar",La Lomada -,casa,alquiler,5,334,USD,consultar_precio,2800.0,0,2800.0
https://www.argenprop.com/casa-en-alquiler-en-ayres-plaza-6-ambientes--12467525,argen_prop,"Ayres Plaza, Countries y Barrios Cerrados en Pilar",Ayres Plaza -,casa,alquiler,5,213,USD,consultar_precio,2000.0,0,2000.0
https://www.argenprop.com/casa-en-alquiler-en-ayres-de-pilar-5-ambientes--12472044,argen_prop,"Ayres De Pilar, Countries y Barrios Cerrados en Pilar",Ayres de Pilar -,casa,alquiler,3,262,USD,consultar_precio,2200.0,0,2200.0
https://www.argenprop.com/casa-en-alquiler-en-mayling-club-de-campo-5-ambientes--12061165,argen_prop,"Mayling Club De Campo, Countries y Barrios Cerrados en Pilar",Chubut 400,casa,alquiler,4,350,USD,consultar_precio,2500.0,0,2500.0
https://www.argenprop.com/casa-en-alquiler-en-ayres-de-pilar-6-ambientes--12427295,argen_prop,"Ayres De Pilar, Countries y Barrios Cerrados en Pilar",Alquiler - Casa en Ayres Pilar - Bayugar Negocios Inmobiliarios,casa,alquiler,5,400,USD,consultar_precio,3000.0,0,3000.0
https://www.argenprop.com/casa-en-alquiler-temporal-en-centro-4-ambientes--12500572,argen_prop,"Centro, Villa Gesell",Alameda 207 entre 303 bis y 304,casa,alquiler,3,106,$,consultar_precio,120000.0,0,120000.0
https://www.argenprop.com/casa-en-alquiler-temporal-en-open-door-4-ambientes--12113807,argen_prop,"Open Door, Lujan",Bv. Dr. D. Cabred 1500,casa,alquiler,3,0,consultar_precio,consultar_precio,0,0,0
https://www.argenprop.com/casa-en-alquiler-en-septiembre-5-ambientes--12507461,argen_prop,"Septiembre, Countries y Barrios Cerrados en Escobar","Ruta 9, Km. 47, Lote",casa,alquiler,4,700,USD,consultar_precio,5500.0,0,5500.0
https://www.argenprop.com/casa-en-alquiler-en-puertos-4-ambientes--12553873,argen_prop,"Puertos, Countries y Barrios Cerrados en Escobar",Puertos del Lago Acacias,casa,alquiler,3,154,USD,consultar_precio,1350.0,0,1350.0
https://www.argenprop.com/casa-en-alquiler-en-haras-santa-maria-4-ambientes--12538313,argen_prop,"Haras Santa Maria, Countries y Barrios Cerrados en Escobar",HarÁs Santa MarÍa La Golf,casa,alquiler,3,180,USD,consultar_precio,1500.0,0,1500.0
https://www.argenprop.com/casa-en-alquiler-en-el-canton-5-ambientes--12538490,argen_prop,"El Canton, Countries y Barrios Cerrados en Escobar",El CantÓn,casa,alquiler,4,200,USD,consultar_precio,1100.0,0,1100.0
https://www.argenprop.com/casa-en-alquiler-en-urquiza-r-5-ambientes--12510310,argen_prop,"Urquiza R, Villa Urquiza","A Pacheco 2400, Piso 0",casa,alquiler,4,140,$,consultar_precio,260000.0,0,260000.0
https://www.zonaprop.com.ar/propiedades/departamento-belgrano-c-49731136.html,zona_prop,"Belgrano, Capital Federal",Av. Cramer al 2500,departamento,venta,2,67,USD,$,140000.0,140000.0,280000.0
https://www.zonaprop.com.ar/propiedades/oppel-departamento-en-venta-belgrano-capital-47148070.html,zona_prop,"Belgrano, Capital Federal",DRAGONES 1800. Entre Sucre y La pampa,departamento,venta,2,89,USD,consult_currency,315000.0,315000.0,630000.0
https://www.zonaprop.com.ar/propiedades/departamento-en-venta-1-dormitorio-1-bano-42-50503340.html,zona_prop,"La Plata, La Plata",27 e/ 67 y 68,departamento,venta,1,42,USD,consult_currency,31500.0,31500.0,63000.0
https://www.zonaprop.com.ar/propiedades/felix-de-amador-1541-punto-norte-amplios-2-3-y-4-46657534.html,zona_prop,"Caballito, Capital Federal",Emilio Mitre 200,departamento,venta,1,102,USD,$,210000.0,210000.0,420000.0
https://www.zonaprop.com.ar/propiedades/4-ambientes-caballito-barrio-ingles-venta-balcon-50182325.html,zona_prop,"Almagro, Capital Federal",TUCUMAN 3400,departamento,venta,3,80,USD,$,88000.0,88000.0,176000.0
https://www.zonaprop.com.ar/propiedades/oportunidad-3-amb-al-frente-en-inmejorable-zona!-50896233.html,zona_prop,"Constitución, Mar del Plata",Cataluña 4184 2°,departamento,venta,2,47,USD,consult_currency,220000.0,220000.0,440000.0
https://www.zonaprop.com.ar/propiedades/venta-4-amb-zona-constitucion-51159875.html,zona_prop,"Rosario, Santa Fe",Cordoba 2381,departamento,venta,3,118,USD,consult_currency,200000.0,200000.0,400000.0
https://www.zonaprop.com.ar/propiedades/luxury-parc-pinamar-pre-venta-49445701.html,zona_prop,"Almagro, Capital Federal",Estado Unidos 4281,departamento,venta,1,128,USD,consult_currency,129000.0,129000.0,258000.0
https://www.zonaprop.com.ar/propiedades/cordoba-2300-51134713.html,zona_prop,"Palermo, Capital Federal",Juncal al 4500,departamento,venta,2,110,USD,$,249000.0,249000.0,498000.0
https://www.zonaprop.com.ar/propiedades/estados-unidos-4281-2-ambientes-a-estrenar-50705198.html,zona_prop,"Parque Centenario, Capital Federal",Leopoldo Marechal al 1100 - 6º Piso,departamento,venta,1,57,USD,$,210000.0,210000.0,420000.0
https://www.zonaprop.com.ar/propiedades/venta-departamento-palermo-loft-de-3-plantas-47099114.html,zona_prop,"Banfield, Lomas de Zamora",Chacabuco 48 11° A,departamento,venta,2,115,USD,$,115000.0,115000.0,230000.0
https://www.zonaprop.com.ar/propiedades/araoz-1268-palermo-capital-federal-50675347.html,zona_prop,"Belgrano, Capital Federal",Cramer al 2400,departamento,venta,1,90,USD,$,90000.0,90000.0,180000.0
https://www.zonaprop.com.ar/propiedades/piso-4-ambientes-parque-centenario-50911089.html,zona_prop,"Retiro, Capital Federal",Arroyo al 1100,departamento,venta,3,149,USD,$,425000.0,425000.0,850000.0
https://www.zonaprop.com.ar/propiedades/departamento-banfield-este-48956029.html,zona_prop,"Antares, Nordelta",Antares Legno,departamento,venta,1,51,USD,consult_currency,160000.0,160000.0,320000.0
https://www.zonaprop.com.ar/propiedades/departamento-monoambiente-belgrano-48890577.html,zona_prop,"Belgrano, Capital Federal","Blanco Encalada al 2800 - 6º Piso ""A""",departamento,venta,1,33,USD,$,153000.0,153000.0,306000.0
https://www.zonaprop.com.ar/propiedades/murguiondo-930-liniers-49646682.html,zona_prop,"Puerto Madero, Capital Federal",Azucena Villaflor 600,departamento,venta,1,98,USD,$,3800.0,3800.0,7600.0
https://www.zonaprop.com.ar/propiedades/frente-jockey-club.-c-cochera-50911830.html,zona_prop,"Palermo Hollywood, Palermo",Av Juan B Justo al 1000 Quartier Boulevard - SIN Muebles,departamento,venta,3,129,USD,$,950.0,950.0,1900.0
https://www.zonaprop.com.ar/propiedades/departamento-en-venta-con-jardin-antares-2-ambientes-49939250.html,zona_prop,"San Isidro, San Isidro",Jacinto Diaz 100 3°,departamento,venta,1,88,$,$,150000.0,150000.0,300000.0
https://www.zonaprop.com.ar/propiedades/departamento-belgrano-47684053.html,zona_prop,"Palermo Chico, Palermo",San Martin De Tours 3100,departamento,venta,2,85,USD,$,4000.0,4000.0,8000.0
https://www.zonaprop.com.ar/propiedades/av-nazca-1524-villa-del-parque-capital-federal-51035515.html,zona_prop,"Palermo, Capital Federal",Juan Francisco Seguí 4400,departamento,venta,1,87,USD,$,4900.0,4900.0,9800.0
https://www.zonaprop.com.ar/propiedades/venta-o-alquiler-el-faro-puerto-madero-49661929.html,zona_prop,"Las Cañitas, Palermo",Av. Libertador al 4444,departamento,alquiler,2,192,USD,$,6200.0,6200.0,12400.0
https://www.zonaprop.com.ar/propiedades/quartier-boulevard-departamento-de-2-ambientes-en-51142303.html,zona_prop,"Recoleta, Capital Federal",Ayacucho al 1100,departamento,alquiler,1,55,USD,$,1300.0,1300.0,2600.0
https://www.zonaprop.com.ar/propiedades/departamento-en-alquiler-3-ambientes-en-san-isidro-51105588.html,zona_prop,"Barrio Norte, Capital Federal",Paraguay al 2900,departamento,alquiler,2,78,USD,$,500.0,500.0,1000.0
https://www.zonaprop.com.ar/propiedades/espectacular-piso-amoblado-de-6-ambientes!-47000615.html,zona_prop,"Distrito Centro, Rosario",Chacabuco 1328 '3A,departamento,alquiler,4,240,USD,$,700.0,700.0,1400.0
https://www.zonaprop.com.ar/propiedades/impecable-piso-3-dorm.-mas-dependencia-cochera-doble-50134370.html,zona_prop,"Recoleta, Capital Federal",Av. Alvear al 1800,departamento,alquiler,3,218,$,$,535000.0,535000.0,1070000.0
https://www.zonaprop.com.ar/propiedades/alquiler-en-libertador-4444-impecable-5-amb-con-dos-50544472.html,zona_prop,"Córdoba, Córdoba",24 de Septiembre al 1000,departamento,alquiler,3,300,$,$,150000.0,150000.0,300000.0
https://www.zonaprop.com.ar/propiedades/departamento-recoleta-51144174.html,zona_prop,"Almagro, Capital Federal",Pringles al 100,departamento,alquiler,3,172,$,$,60000.0,60000.0,120000.0
https://www.zonaprop.com.ar/propiedades/departamento-monoambiente-amoblado-a-nuevo-con-balcon-50936311.html,zona_prop,"San Isidro, San Isidro",25 de Mayo al 100,departamento,alquiler,1,32,USD,$,1000.0,1000.0,2000.0
https://www.zonaprop.com.ar/propiedades/departamento-de-2-dorm.-con-cochera-y-amenities-frente-50243452.html,zona_prop,"Recoleta, Capital Federal",Parera 100,departamento,alquiler,2,123,USD,$,4800.0,4800.0,9600.0
https://www.zonaprop.com.ar/propiedades/gran-duplex-vista-al-rio-mucha-luz-2-cocheras-50702808.html,zona_prop,"Palermo Chico, Palermo",Castex al 3300,departamento,alquiler,2,209,USD,$,2700.0,2700.0,5400.0
https://www.zonaprop.com.ar/propiedades/duplex-2-dorm-gral-paz-51096910.html,zona_prop,"Recoleta, Capital Federal",Parera al 100,departamento,alquiler,2,70,USD,$,3900.0,3900.0,7800.0
https://www.zonaprop.com.ar/propiedades/departamento-almagro-51174484.html,zona_prop,"Puerto Madero, Capital Federal",Azucena Villaflor 500,departamento,alquiler,2,48,USD,$,11570.0,11570.0,23140.0
https://www.zonaprop.com.ar/propiedades/excelente-dpto-4-ambientes-en-san-isidro-cochera-y-50819562.html,zona_prop,"Palermo Chico, Palermo",AV. Figueroa Alcorta al 3000,departamento,alquiler,3,180,USD,$,8000.0,8000.0,16000.0
https://www.zonaprop.com.ar/propiedades/excelente-duplex-unico-de-revista!-4-dorm.-en-suite-2-50665265.html,zona_prop,"Recoleta, Capital Federal",Callao al 1400,departamento,alquiler,4,339,USD,$,1000.0,1000.0,2000.0
https://www.zonaprop.com.ar/propiedades/castex-y-san-martin-de-tours-50163709.html,zona_prop,"Pilar, GBA Norte",Ayres Loft 400,departamento,alquiler,3,233,USD,$,650.0,650.0,1300.0
https://www.zonaprop.com.ar/propiedades/parera-y-av-alvear-44692342.html,zona_prop,"Recoleta, Capital Federal",Posadas al 1100,departamento,alquiler,4,380,USD,$,2000.0,2000.0,4000.0
https://www.zonaprop.com.ar/propiedades/espectacular-4-ambientes-en-alvear-tower-puerto-50046200.html,zona_prop,"Jardín Claret, Córdoba",De Los Extremeños 4900,departamento,alquiler,3,248,$,$,130000.0,130000.0,260000.0
https://www.zonaprop.com.ar/propiedades/departamento-palermo-chico-50974534.html,zona_prop,"El Palmar, Nordelta",Condominio del Lago,departamento,alquiler,3,260,$,$,145000.0,145000.0,290000.0
https://www.zonaprop.com.ar/propiedades/cuatro-ambientes-en-recoleta-48404742.html,zona_prop,"Las Cañitas, Palermo",Teodoro Garcia al 1700,departamento,alquiler,2,124,$,$,170000.0,170000.0,340000.0
https://www.zonaprop.com.ar/propiedades/departamento-en-alquiler-en-ayres-loft-pilar-g.-b.-51113977.html,zona_prop,"Recoleta, Capital Federal",Parera 79 - 6 y 7,departamento,alquiler,1,90,USD,$,4800.0,4800.0,9600.0
https://www.zonaprop.com.ar/propiedades/alquiler-3-dorm.-amoblado-y-equipado-con-cochera-50923023.html,zona_prop,"Yoo Nordelta, Nordelta",Yoo 1 Nordelta,departamento,alquiler,3,180,USD,$,800.0,800.0,1600.0
https://www.zonaprop.com.ar/propiedades/departamento-en-alquiler-condominio-summum-jardin-50969417.html,zona_prop,"Olivos, Vicente López",Yrigoyen al 1300,departamento,alquiler,2,89,USD,$,800.0,800.0,1600.0
https://www.zonaprop.com.ar/propiedades/departamento-de-dos-ambientes-amoblado-del-lago-51012946.html,zona_prop,"Puerto Madero, Capital Federal",Olga Cossettini al 1500,departamento,alquiler,1,87,USD,$,1500.0,1500.0,3000.0
https://www.zonaprop.com.ar/propiedades/las-canitas-alquiler-4-ambientes-muy-lindos!-51109821.html,zona_prop,"Puerto Madero, Capital Federal",AV Juana Manso al 1400,departamento,alquiler,3,84,USD,$,4300.0,4300.0,8600.0
https://www.zonaprop.com.ar/propiedades/unico-duplex-con-terraza-8-ambientes-en-venta-49911296.html,zona_prop,"Palermo Nuevo, Palermo","Quartier Oro, Palermo Nuevo",departamento,alquiler,4,380,USD,$,1600.0,1600.0,3200.0
https://www.zonaprop.com.ar/propiedades/departamento-en-alquiler-en-yoo-nordelta-nordelta-51105423.html,zona_prop,"Vohe, Pilar",Complejo Casa Sur,departamento,alquiler,1,65,USD,$,500.0,500.0,1000.0
https://www.zonaprop.com.ar/propiedades/departamento-en-alquiler-a-estrenar-en-olivos-qta.-50773568.html,zona_prop,"Puerto Madero, Capital Federal",Zencity- Rosario Vera Peñaloza al 500,departamento,alquiler,1,57,USD,$,9000.0,9000.0,18000.0
https://www.zonaprop.com.ar/propiedades/alquiler-departamento-2-ambientes-amoblado-con-cochera-51153283.html,zona_prop,"Recoleta, Capital Federal",Libertad al 1500,departamento,alquiler,1,68,USD,$,3500.0,3500.0,7000.0
